category_type_level,category_situation_level,category_ingredient_level,category_method_level,id,food_name,category,음식1,음식2,음식3,음식4,음식5,음식6,음식7,음식8,음식9,음식10,음식1_id,음식2_id,음식3_id,음식4_id,음식5_id,음식6_id,음식7_id,음식8_id,음식9_id,음식10_id
메인반찬,술안주,해물류,무침,10011333,곤드레밥,"메인반찬,술안주,해물류,무침 | 메인반찬,술안주,건어물류,부침 | 메인반찬,다이어트,돼지고기,찜 | 메인반찬,해장,밀가루,회 | 디저트,이유식,달걀/유제품,절임 | 밥/죽/떡,초스피드,해물류,무침 | 밥/죽/떡,야식,밀가루,회 | 밥/죽/떡,야식,곡류,굽기 | 퓨전,다이어트,해물류,무침 | 양식,기타,해물류,무침 | 샐러드,영양식,밀가루,회 | 빵,도시락,해물류,무침",곤드레나물밥,야채스프,고구마밥,취나물밥,감자밥,시래기밥,무밥,시래기국,김치콩나물국,브로콜리스프,10006387.0,10011037.0,10011337.0,10011332.0,10013112.0,10011328.0,10007083.0,10011236.0,10011222.0,10011451.0
메인반찬,술안주,해물류,무침,10011334,김치죽,"메인반찬,술안주,해물류,무침 | 메인반찬,술안주,건어물류,부침 | 메인반찬,다이어트,닭고기,삶기 | 메인반찬,다이어트,쌀,굽기 | 메인반찬,다이어트,밀가루,기타 | 메인반찬,다이어트,과일류,비빔 | 메인반찬,도시락,소고기,볶음 | 메인반찬,도시락,달걀/유제품,끓이기 | 메인반찬,해장,버섯류,끓이기 | 메인반찬,해장,곡류,굽기 | 메인반찬,기타,채소류,비빔 | 국/탕,초스피드,가공식품류,튀김 | 국/탕,초스피드,쌀,데치기 | 국/탕,초스피드,과일류,찜 | 국/탕,손님접대,채소류,기타 | 국/탕,술안주,기타,삶기",게살스프,어묵국,장칼국수,김치국,김치우동,바지락칼국수,소고기미역국,무국,순대국,팥죽,10011748.0,10012040.0,10010577.0,10010736.0,10011296.0,10011623.0,10010506.0,10010528.0,10010727.0,10012983.0
메인반찬,술안주,해물류,무침,10011336,김치국밥,"메인반찬,술안주,해물류,무침 | 메인반찬,다이어트,콩/견과류,튀김 | 국/탕,초스피드,가공식품류,튀김",콩나물죽,얼큰수제비,콩나물김치국,우거지된장국,시금치리조또,황태계란국,뇨키,달래된장찌개,김치콩나물국밥,아욱된장국,10011338.0,10012431.0,10011238.0,10011237.0,10011433.0,10011830.0,10011426.0,10011251.0,10011339.0,10011226.0
메인반찬,술안주,해물류,무침,10011337,고구마밥,"메인반찬,술안주,해물류,무침 | 메인반찬,술안주,건어물류,부침 | 메인반찬,야식,육류,볶음 | 퓨전,다이어트,해물류,무침 | 스프,손님접대,해물류,무침",채소죽,콩나물김치국,토마토카레라이스,계란감자국,김치콩나물밥,시래기된장국,냄비밥,아욱된장국,달래콩나물밥,대파라면,10011340.0,10011238.0,10011341.0,10011246.0,10010615.0,10011224.0,10012344.0,10011226.0,10041750.0,10012119.0
메인반찬,술안주,해물류,무침,10011338,콩나물죽,"메인반찬,술안주,해물류,무침 | 국/탕,초스피드,가공식품류,튀김",아욱된장국,시금치리조또,김치콩나물국밥,뇨키,만두피수제비,우거지된장국,얼큰수제비,묵은지장,김치국밥,콩나물북어국,10011226.0,10011433.0,10011339.0,10011426.0,10012437.0,10011237.0,10012431.0,10011369.0,10011336.0,10012521.0
메인반찬,술안주,해물류,무침,10011339,김치콩나물국밥,"메인반찬,술안주,해물류,무침 | 국/탕,초스피드,가공식품류,무침 | 국/탕,초스피드,가공식품류,튀김",콩나물죽,황태콩나물해장국,아욱된장국,김치국밥,우거지된장국,황태콩나물국,만두피수제비,콩나물김치국,황태계란국,황태감자국,10011338.0,10012515.0,10011226.0,10011336.0,10011237.0,10012509.0,10012437.0,10011238.0,10011830.0,10012513.0
메인반찬,술안주,해물류,무침,10011340,채소죽,"메인반찬,술안주,해물류,무침 | 메인반찬,다이어트,콩/견과류,튀김 | 메인반찬,야식,육류,볶음 | 메인반찬,명절,돼지고기,부침 | 국/탕,술안주,곡류,찜",김치떡국,버섯된장찌개,계란감자국,닭가슴살미역국,배추된장국,황태죽,들깨국,두부된장찌개,사골우거지국,냄비밥,10011499.0,10010558.0,10011246.0,10010914.0,10011219.0,10012556.0,10012616.0,10011275.0,10010529.0,10012344.0
메인반찬,술안주,해물류,무침,10011341,토마토카레라이스,"메인반찬,술안주,해물류,무침 | 메인반찬,도시락,건어물류,기타",더덕차,가지차,무말랭이차,양파껍질차,백짬뽕,묵은지장,생강조청,페투치네,포타주,배꿀단지,10011482.0,10011480.0,10011483.0,10011485.0,10010961.0,10011369.0,10011403.0,10012323.0,10011465.0,10012831.0
메인반찬,술안주,해물류,무침,10011342,계란죽,"메인반찬,술안주,해물류,무침 | 메인반찬,술안주,가공식품류,굽기 | 메인반찬,술안주,과일류,튀김 | 메인반찬,다이어트,돼지고기,찜 | 메인반찬,다이어트,버섯류,부침 | 메인반찬,다이어트,콩/견과류,튀김 | 메인반찬,야식,기타,부침 | 메인반찬,해장,과일류,무침 | 국/탕,술안주,밀가루,튀김 | 국/탕,다이어트,소고기,회 | 국/탕,다이어트,밀가루,비빔",단호박죽,달걀죽,멸치육수,소고기미역국,명란젓찌개,감자국,참치김치찌개,감자계란국,김국,감자죽,10011319.0,10011884.0,10011402.0,10010506.0,10011606.0,10011221.0,10011269.0,10000720.0,10011825.0,10010619.0
메인반찬,술안주,해물류,무침,10011346,참치야채죽,"메인반찬,술안주,해물류,무침 | 메인반찬,술안주,쌀,기타 | 메인반찬,다이어트,쌀,굽기 | 메인반찬,해장,밀가루,회 | 메인반찬,해장,콩/견과류,절임 | 국/탕,술안주,곡류,찜",들깨칼국수,참치죽,브로콜리스프,배추된장국,냉이된장국,고구마카레,야채카레,스팸김치찌개,데리야끼소스,국수장국,10011300.0,10012143.0,10011451.0,10011219.0,10011223.0,10011198.0,10011192.0,10012072.0,10012209.0,10012289.0
메인반찬,술안주,해물류,찜,10011364,김치,"메인반찬,술안주,해물류,찜 | 메인반찬,간식,닭고기,회 | 국/탕,초스피드,콩/견과류,튀김 | 찌개,푸드스타일링,해물류,찜 | 디저트,이유식,해물류,찜 | 디저트,이유식,해물류,절임 | 디저트,이유식,달걀/유제품,삶기 | 디저트,이유식,콩/견과류,기타 | 디저트,이유식,기타,부침 | 디저트,기타,쌀,회 | 면/만두,일상,소고기,부침 | 면/만두,일상,닭고기,볶음 | 면/만두,일상,쌀,삶기 | 면/만두,일상,과일류,무침 | 면/만두,초스피드,달걀/유제품,볶음 | 면/만두,도시락,버섯류,조림 | 면/만두,영양식,육류,굽기 | 면/만두,명절,버섯류,부침 | 밥/죽/떡,일상,닭고기,볶음 | 밥/죽/떡,일상,육류,조림 | 밥/죽/떡,일상,육류,데치기 | 밥/죽/떡,초스피드,해물류,찜 | 김치/젓갈/장류,간식,소고기,튀김 | 김치/젓갈/장류,간식,채소류,기타 | 김치/젓갈/장류,간식,해물류,찜 | 김치/젓갈/장류,간식,달걀/유제품,삶기 | 김치/젓갈/장류,야식,닭고기,데치기 | 김치/젓갈/장류,야식,쌀,회 | 김치/젓갈/장류,푸드스타일링,과일류,무침 | 김치/젓갈/장류,해장,달걀/유제품,볶음 | 양념/소스/햄,일상,건어물류,볶음 | 양념/소스/햄,간식,곡류,튀김 | 양념/소스/햄,푸드스타일링,닭고기,볶음 | 양념/소스/햄,푸드스타일링,버섯류,굽기 | 양식,기타,돼지고기,무침 | 양식,기타,돼지고기,데치기 | 샐러드,초스피드,과일류,무침 | 스프,기타,소고기,부침 | 빵,도시락,해물류,찜",깍두기,매실장아찌,방울토마토마리네이드,냉파스타,식초,마리네이드,생강청,토마토,새우장,토마토마리네이드,10022697.0,10036087.0,10011441.0,10000082.0,10053105.0,10037659.0,10011388.0,10001237.0,10011519.0,10035524.0
메인반찬,술안주,해물류,찜,10011368,무장아찌,"메인반찬,술안주,해물류,찜 | 디저트,이유식,채소류,기타 | 김치/젓갈/장류,간식,채소류,회 | 김치/젓갈/장류,간식,달걀/유제품,볶음 | 김치/젓갈/장류,야식,쌀,무침 | 김치/젓갈/장류,이유식,닭고기,튀김",오이장아찌,무초절임,양배추피클,마늘장아찌,토마토피클,깻잎김치,명이나물장아찌,양파장아찌,양파피클,오이김치,10053018.0,10053029.0,10011185.0,10053008.0,10053056.0,10035466.0,10011177.0,10011172.0,10011166.0,10035477.0
메인반찬,술안주,해물류,찜,10011369,묵은지장,"메인반찬,술안주,해물류,찜",가지차,기버터,얼갈이된장국,생강조청,호박새우젓찌개,호박고추장찌개,포타주,알배추된장국,얼갈이배추된장국,부라타치즈,10011480.0,10011991.0,10011242.0,10011403.0,10011266.0,10011263.0,10011465.0,10011243.0,10011244.0,10011993.0
메인반찬,술안주,해물류,찜,10011370,물김치,"메인반찬,술안주,해물류,찜 | 메인반찬,술안주,기타,부침 | 메인반찬,다이어트,쌀,회 | 퓨전,술안주,닭고기,볶음 | 김치/젓갈/장류,간식,해물류,찜 | 김치/젓갈/장류,간식,기타,부침 | 김치/젓갈/장류,야식,쌀,회 | 김치/젓갈/장류,푸드스타일링,과일류,무침 | 양념/소스/햄,일상,밀가루,찜 | 양념/소스/햄,일상,건어물류,볶음 | 양념/소스/햄,초스피드,콩/견과류,찜 | 양념/소스/햄,영양식,버섯류,부침 | 양념/소스/햄,간식,채소류,회",고추장아찌,치킨무,마늘쫑장아찌,깻잎장아찌,양파장아찌,동치미,열무김치,오이소박이,배추김치,방울토마토매실절임,10011212.0,10011164.0,10011502.0,10011162.0,10011172.0,10047319.0,10011371.0,10035473.0,10035497.0,10053182.0
메인반찬,술안주,해물류,찜,10011371,열무김치,"메인반찬,술안주,해물류,찜 | 디저트,이유식,해물류,찜 | 김치/젓갈/장류,간식,해물류,찜 | 김치/젓갈/장류,야식,쌀,회 | 양념/소스/햄,일상,건어물류,볶음 | 양념/소스/햄,푸드스타일링,돼지고기,찜 | 양념/소스/햄,푸드스타일링,닭고기,볶음",열무물김치,배추김치,알타리김치,양배추김치,백김치,동치미,두릅장아찌,마늘쫑장아찌,사우어크라우트,고추청,10011372.0,10035497.0,10053087.0,10035482.0,10053079.0,10047319.0,10053015.0,10011502.0,10010100.0,10053108.0
메인반찬,술안주,해물류,찜,10011372,열무물김치,"메인반찬,술안주,해물류,찜 | 김치/젓갈/장류,간식,해물류,찜 | 양념/소스/햄,영양식,버섯류,부침 | 양념/소스/햄,푸드스타일링,닭고기,볶음",알타리김치,오이물김치,배추절이기,사우어크라우트,백김치,와인,맛술,포기김치,무절임,무짠지냉국,10053087.0,10040640.0,10053194.0,10010100.0,10053079.0,10053165.0,10013411.0,10056843.0,10053055.0,10053051.0
메인반찬,술안주,해물류,찜,10011373,오이지,"메인반찬,술안주,해물류,찜 | 김치/젓갈/장류,간식,채소류,회 | 김치/젓갈/장류,간식,채소류,기타 | 김치/젓갈/장류,간식,해물류,찜 | 김치/젓갈/장류,간식,달걀/유제품,볶음 | 김치/젓갈/장류,간식,기타,부침 | 김치/젓갈/장류,야식,쌀,무침 | 김치/젓갈/장류,야식,쌀,회 | 양념/소스/햄,푸드스타일링,돼지고기,찜 | 양념/소스/햄,푸드스타일링,닭고기,볶음",양파절임,오이피클,쌈무,김장아찌,오이장아찌,양파장아찌,매실청,깻잎장아찌,무초절임,치킨무,10035515.0,10053005.0,10011183.0,10053212.0,10053018.0,10011172.0,10036164.0,10011162.0,10053029.0,10011164.0
메인반찬,술안주,해물류,찜,10011377,피제비,"메인반찬,술안주,해물류,찜 | 메인반찬,술안주,버섯류,끓이기",고추장감자찌개,콩나물찌개,묵은지김치찌개,애호박새우젓찌개,호박고추장찌개,달래된장찌개,호박새우젓찌개,호박찌개,묵은지장,시금치리조또,10011267.0,10010766.0,10010759.0,10011260.0,10011263.0,10011251.0,10011266.0,10011259.0,10011369.0,10011433.0
메인반찬,술안주,해물류,절임,10011385,케첩,"메인반찬,술안주,해물류,절임 | 메인반찬,해장,건어물류,끓이기 | 국/탕,일상,채소류,비빔",고구마카레,호박찌개,사즙고,스,딸리아뗄레,애호박새우젓찌개,생강조청,호박새우젓찌개,페투치네,호박고추장찌개,10011198.0,10011259.0,10017204.0,10011406.0,10012327.0,10011260.0,10011403.0,10011266.0,10012323.0,10011263.0
메인반찬,술안주,해물류,절임,10011387,기름,"메인반찬,술안주,해물류,절임 | 메인반찬,술안주,밀가루,부침 | 메인반찬,다이어트,육류,비빔 | 양념/소스/햄,해장,해물류,절임",고구마카레,케첩,스팸김치찌개,생강조청,애호박찌개,양파당,근대된장국,스,두부된장찌개,냉이된장찌개,10011198.0,10011385.0,10012072.0,10011403.0,10002680.0,10000851.0,10011232.0,10011406.0,10011275.0,10010555.0
메인반찬,술안주,해물류,절임,10011388,생강청,"메인반찬,술안주,해물류,절임 | 메인반찬,술안주,해물류,기타 | 메인반찬,술안주,달걀/유제품,볶음 | 메인반찬,술안주,기타,삶기 | 메인반찬,술안주,기타,굽기 | 메인반찬,다이어트,육류,무침 | 찌개,푸드스타일링,해물류,절임 | 찌개,푸드스타일링,달걀/유제품,볶음 | 김치/젓갈/장류,간식,해물류,절임 | 김치/젓갈/장류,간식,해물류,기타 | 김치/젓갈/장류,간식,달걀/유제품,볶음 | 김치/젓갈/장류,간식,기타,조림 | 김치/젓갈/장류,야식,육류,비빔 | 양념/소스/햄,일상,건어물류,끓이기 | 양념/소스/햄,일상,건어물류,절임 | 양념/소스/햄,초스피드,콩/견과류,기타 | 양념/소스/햄,손님접대,가공식품류,조림 | 양념/소스/햄,손님접대,가공식품류,삶기 | 양념/소스/햄,푸드스타일링,닭고기,절임 | 양념/소스/햄,푸드스타일링,과일류,조림",레몬청,물김치,생강차,귤청,간장게장,딸기청,방울토마토마리네이드,에이드,도라지청,새우장,10012785.0,10011370.0,10011404.0,10012783.0,10011523.0,10036928.0,10011441.0,10013394.0,10017203.0,10011519.0
메인반찬,술안주,해물류,절임,10011397,달래간장,"메인반찬,술안주,해물류,절임 | 밥/죽/떡,초스피드,해물류,찜 | 밥/죽/떡,초스피드,해물류,절임 | 밥/죽/떡,손님접대,쌀,회 | 밥/죽/떡,손님접대,쌀,기타 | 밥/죽/떡,야식,건어물류,볶음 | 김치/젓갈/장류,간식,해물류,절임 | 양념/소스/햄,일상,건어물류,볶음",달래장,양파당,부추비빔밥,달래양념장,토란탕,맛술,고들빼기김치,생강술,얼갈이김치,갓김치,10035501.0,10000851.0,10041562.0,10023156.0,10017703.0,10013411.0,10041288.0,10053107.0,10035500.0,10000826.0
메인반찬,술안주,해물류,절임,10011402,멸치육수,"메인반찬,술안주,해물류,절임 | 메인반찬,술안주,과일류,데치기 | 메인반찬,술안주,콩/견과류,무침 | 메인반찬,다이어트,닭고기,튀김 | 메인반찬,다이어트,과일류,끓이기 | 메인반찬,다이어트,기타,기타 | 국/탕,도시락,밀가루,비빔",김국,우렁된장찌개,참치김치찌개,당면찌개,들깨미역국,두부국,치즈라면,달걀죽,명란젓찌개,우유라면,10011825.0,10011274.0,10011269.0,10010556.0,10011092.0,10011091.0,10011876.0,10011884.0,10011606.0,10011875.0
메인반찬,술안주,해물류,절임,10011403,생강조청,"메인반찬,술안주,해물류,절임",스,열무김치지짐,묵은지장,호박새우젓찌개,기버터,들깨수제비,알배추된장국,부라타치즈,마스카포네치즈,그린커리,10011406.0,10012003.0,10011369.0,10011266.0,10011991.0,10012632.0,10011243.0,10011993.0,10011992.0,10010900.0
메인반찬,술안주,해물류,절임,10011404,생강차,"메인반찬,술안주,해물류,절임 | 메인반찬,술안주,해물류,기타 | 메인반찬,술안주,기타,삶기 | 메인반찬,다이어트,육류,무침 | 메인반찬,야식,육류,삶기 | 메인반찬,해장,건어물류,절임 | 메인반찬,해장,곡류,부침 | 메인반찬,명절,채소류,조림 | 메인반찬,명절,콩/견과류,기타 | 메인반찬,이유식,가공식품류,삶기 | 국/탕,일상,채소류,데치기 | 국/탕,도시락,과일류,조림 | 국/탕,도시락,기타,회 | 찌개,푸드스타일링,달걀/유제품,볶음 | 김치/젓갈/장류,간식,해물류,기타 | 김치/젓갈/장류,간식,달걀/유제품,볶음 | 양념/소스/햄,초스피드,가공식품류,회 | 양념/소스/햄,푸드스타일링,과일류,조림",김치우동,대추차,전복죽,뱅쇼,팥죽,홍합탕,티,수정과,순두부탕,콩국,10011296.0,10011474.0,10011653.0,10012262.0,10012983.0,10011566.0,10011488.0,10011479.0,10011837.0,10012889.0
메인반찬,술안주,해물류,절임,10011405,생선까스,"메인반찬,술안주,해물류,절임 | 밥/죽/떡,술안주,달걀/유제품,무침 | 양념/소스/햄,해장,달걀/유제품,끓이기 | 양념/소스/햄,해장,달걀/유제품,부침 | 양념/소스/햄,해장,달걀/유제품,데치기 | 양념/소스/햄,해장,달걀/유제품,회 | 양념/소스/햄,이유식,콩/견과류,삶기 | 양념/소스/햄,기타,곡류,삶기 | 양식,일상,소고기,찜 | 양식,일상,돼지고기,끓이기 | 양식,일상,육류,기타 | 양식,술안주,버섯류,비빔 | 양식,다이어트,곡류,데치기 | 양식,간식,해물류,삶기 | 양식,푸드스타일링,과일류,절임 | 양식,해장,기타,무침 | 스프,간식,채소류,절임",굴튀김,어묵튀김,크림새우,고등어강정,코다리강정,쥐포튀김,야채튀김,진미채튀김,꽁치튀김,스파게티면튀김,10058140.0,10058320.0,10011689.0,10000991.0,10031721.0,10058534.0,10057966.0,10058541.0,10058149.0,10058427.0
