ingredient_name,ingredient_id
소금적당량[멸치액적소스]멸치액젓2g,503973
튀김기름8g,503974
피망채친것5g,503975
아몬드20g,503976
흰깨2g[밥양념]참기름2g,503977
물엿5g,503978
칼국수면80g,503979
소금0.05g,503980
다진파3g,503981
파래김0.5,503982
소금0.38김치조림:백김치60,503983
청양고추2,503984
고운고추가루1,503985
베이비채소5소스:마요네즈4,503986
다진마늘1,503987
우유25g,503988
식용유적당량[밥밑간]깨소금2g,503989
전분2g[참치양념]마요네즈3g,503990
슬라이스햄4g,503991
레드어니언12g,503992
다진파2.5,503993
다시마국물200,503994
물2.5g,503995
멸치액젓0.2g,503996
고추장3g,503997
소금적당량[냉국국물재료]다시마육수90g,503998
생크림5g,503999
쌀200g,504000
저염치즈10g,504001
버터2.1g[라비올리반죽]중력분35g,504002
바질8g,504003
국간장4g,504004
케일20g,504005
다시마육수20g[소스소개]저나트륨간장양념장:간장1g,504006
달걀흰자80g,504007
레몬그라스,504008
머스터드파우더0.5g,504009
딸기잼40g,504010
물미지근한것1g,504011
식용유5g[소스소개]고기밑간양념:후춧가루0.1g,504012
고춧가루2.5g,504013
설탕0.4g,504014
오레가노마른것0.5g,504015
황설탕24g,504016
그린빈10g,504017
도라지10g,504018
호두2g[소스소개]참기름드래싱:간장2g,504019
캔토마토20g,504020
두유70g,504021
청주1.5g,504022
코코넛설탕,504023
달걀6.5g,504024
카레가루10g,504025
통조림단팥장식용,504026
건새우10g,504027
식초50g,504028
새우가루5g,504029
케찹15g,504030
흑임자0.1g,504031
깐양파3.7g,504032
우유114ml,504033
레몬제스트1개,504034
리코타치즈,504035
불린라이스페이퍼,504036
겨잣가루,504037
볶은호두,504038
아보카도유,504039
굵은 고춧가루 2와,504040
오이채,504041
마라소스 약,504042
새우젓 페스토,504043
체다슬라이스치즈,504044
쌀국수 불리기 전 60g → 불린 후 1과,504045
다시마 약,504046
달걀 노른자,504047
진간장 약1과,504048
소고기다시다,504049
멸치 액젓,504050
즉석밥,504051
갈은 깨,504052
만능양념장,504053
국간장 1.,504054
찬물,504055
뜨거운물,504056
김가루,504057
고형카레,504058
 맛술,504059
통깨약간,504060
올리브유약간간장레몬소스:저염간장5g,504061
레몬즙5g,504062
간장30g,504063
우민찌5g,504064
식용유15g,504065
화이트와인10g,504066
물엿50g,504067
바질50g,504068
우렁이,504069
배즙,504070
설탕15g올리고당15g,504071
파슬리가루2g,504072
우유200g생크림30g,504073
다진쪽파15g,504074
소금0.75g,504075
쌀파스타면,504076
황태포,504077
라면스프,504078
버터5g다진양파15g,504079
마늘기름30g흰후추1g,504080
청주30g,504081
노란파프리카,504082
토마토페이스트,504083
다진풋고추,504084
청양고추20g육수:천연다시다15g,504085
양념장:맛간장30g,504086
연겨자10g,504087
삶은메추리알,504088
다진파프리카,504089
대파뿌리7g,504090
미나리20g양념장:맛간장25g,504091
다진대파7g,504092
맛간장7g,504093
버섯마늘소금1g흰후추1g,504094
물10g),504095
참기름6g,504096
그라놀라30g,504097
생크림50ml,504098
영양부추5g소스:매실청30g,504099
통깨5g양념장:맛간장15g,504100
사과70g,504101
맛간장30g,504102
알배추35g,504103
레드와인30g곁들이채소:어린채소30g고명:파마산치즈,504104
꿀0.5g,504105
연겨자1.25g,504106
통깨0.2g,504107
간편어간장15g통깨2g,504108
통깨7g,504109
마늘20g,504110
소주15g,504111
토마토소스,504112
미더덕,504113
쌀밥,504114
건당면5g,504115
설탕1g매쉬포테이토:감자100g,504116
볶은소금5g,504117
-육수:멸치,504118
황도,504119
흑임자1g,504120
딸기40g,504121
다진생강0.5g,504122
말린청양고추0.5g,504123
포도주15g올리고당15g,504124
가지25g,504125
홀그레인머스터즈10g,504126
야채국물800g,504127
식초0.57g,504128
호두20g,504129
시금치소량,504130
주황파프리카15g,504131
깐대파2g,504132
고추장20g,504133
견과류10g,504134
바질럽드,504135
치아바타,504136
황설탕0.1g,504137
훈제파프리카파우더,504138
된장2g,504139
후추0.2g,504140
건새우3g,504141
오미자엑기스5g,504142
대파3g저나트륨된장소스:된장1g,504143
설탕1.2g,504144
마늘가루0.5g,504145
10g,504146
삶은검은콩,504147
레몬즙3.2g,504148
정종2g,504149
청양고추15g,504150
케이퍼3g,504151
백만송이버섯2.5g,504152
다시마육수100g,504153
양송이버섯1.3g,504154
통조림홀토마토,504155
느타리버섯16g,504156
청고추다진것4g,504157
찹쌀가루8g,504158
홍고추0.5g[소스소개]양념장:간장1.5g,504159
맛술5g,504160
마늘다진것0.2g,504161
마늘다진것0.5g,504162
올리브오일3.6g,504163
청고추0.2g,504164
참기름0.5g[소스소개]저나트륨칠리소스:두반장1g,504165
우유50ml,504166
올리브유엑스트라버전30g,504167
깻잎순3g,504168
깐마늘1.2g,504169
파프리카가루1g,504170
치즈5g,504171
날치알3g,504172
파마산치즈4g,504173
캔옥수수20g,504174
저염간장2g,504175
피클링스파이스1g,504176
실파5g[피자소스]마늘다진것2g,504177
라이스페이퍼20g[새콤달콤소스]양파5g,504178
바나나10g,504179
사워크림3g,504180
후추약간,504181
머스타드2g,504182
귤즙10g,504183
2배양조식초1.5g,504184
분유8g,504185
오렌지주스3g,504186
브러컬리5g,504187
해바라기씨30g,504188
스파게티면40g,504189
식용유적당량,504190
식물성기름500ml,504191
타임,504192
넛맥가루,504193
토마토케첩5g,504194
찹쌀가루0.5g,504195
다진실파5,504196
다진마늘2국물:멸치다시마국물,504197
적포도주40,504198
간양파5,504199
와사비갠것1,504200
굴소스0.3,504201
바질약간,504202
베이컨4g,504203
다진마늘1.25,504204
레몬즙3,504205
다시마1,504206
맛술5,504207
토마토케첩3g,504208
파마산치즈5g,504209
당근주스30g,504210
참깨3g두부강된장참기름10g,504211
파15g,504212
애호박10g,504213
참기름7g,504214
강력분100g,504215
오레가노2.5g,504216
앤다이브20g,504217
사과쥬스4g,504218
후춧가루0.2g,504219
밀가루16g,504220
설탕2.5g,504221
정종1g,504222
홍피망3g,504223
고추냉이0.5g,504224
타임마른것0.5g,504225
바닐라빈,504226
달걀5g,504227
타임2g,504228
설탕0.3g,504229
연겨자0.5g,504230
고추장1g,504231
바닐라향,504232
민트장식용,504233
세발나물10g,504234
표고버섯가루1g,504235
애호박5.3g,504236
감자전분50g,504237
물236g,504238
곶감88g,504239
미소된장30g,504240
볶은아몬드슬라이스,504241
목이버섯3g,504242
식초25g,504243
굵은고추가루,504244
버터 약,504245
통깨 약,504246
참기름 1과,504247
절단 다시마,504248
굵은고춧가루 약,504249
재래식 된장 약2와,504250
무우,504251
모짜렐라,504252
설탕약간,504253
황파프리카140g,504254
마른고추,504255
떡,504256
표고버섯밑동,504257
2가지색파프리카20g,504258
레몬소금1g,504259
청주15g레몬즙5g,504260
흰후추1g소스:일본된장15g,504261
파프리카가루,504262
머스터드소스,504263
굵게다진사과,504264
버섯마늘소금2g,504265
저염진간장,504266
마늘칩2g,504267
고추냉이5g,504268
붉은파프리카,504269
바질가루,504270
어슷썬풋고추,504271
표고버섯가루,504272
마늘6g,504273
조청,504274
로즈마리1g.마늘기름15g소스:오렌지주스100g,504275
발사믹식초15g,504276
들기름10g,504277
고운소금,504278
다시마물,504279
다진잣,504280
마늘25g,504281
참깨15g,504282
당근30g샐러드소스:식초30g,504283
연유2.5g,504284
청고추2.5g,504285
매실청30g,504286
청양고추25g고사리양념:맛간장15g,504287
굵은고춧가루1.7g,504288
실파2.5g,504289
된장2.5g,504290
흰후추1g통깨5g,504291
크림소스,504292
고춧가루0.5g,504293
식초0.75g,504294
통깨0.1g,504295
다시마국물3.75g,504296
통깨0.3g,504297
3배식초0.5g,504298
대파뿌리,504299
멕시코고추1g,504300
참기름0.14g,504301
김치70g,504302
말린방울토마토4~5개,504303
국간장1.4g,504304
미림2g,504305
바질페스토,504306
쌀뜨물300ml,504307
잣0.2g,504308
카옌페퍼,504309
쌀뜨물60ml,504310
물18g<br/>이탈리안시즈닝:타임0.9g,504311
와사미0.8g,504312
깨소금0.5g,504313
설탕3.2g,504314
대파13g,504315
쑥갓1.3g,504316
당근11.4g,504317
홍고추0.8g,504318
홍고추다진것2g,504319
식용유10g[소스소개]매운고추소스:매운고춧가루1.3g,504320
조미술1.5g,504321
레몬즙1.5g,504322
홍고추0.2g,504323
고추기름3g,504324
닭육수15g,504325
깐생강0.3g,504326
민트,504327
토마토케첩1g,504328
튀김기름3g,504329
마요네즈5g[초대리]식초5g,504330
소금적당량[바질페스토]잣2g,504331
슬라이스치즈8g,504332
라임주스1g,504333
알파벳파스타20g,504334
양송이5g,504335
파마산치즈1g,504336
튀김기름10g[소스]올ㄹ브오일1g,504337
키위10g,504338
토마토페이스트3g,504339
우스터소스2g,504340
아몬드분말74g,504341
캔참치20g<strong>[드래싱]</strong>올리브오일2g,504342
레몬제스트1g,504343
설탕3.8g,504344
호박씨10g,504345
방울토마토15g,504346
통깨적당량,504347
파마산치즈2g,504348
물전분4g[간장소스]멸치육수50g,504349
허니머스터드소스5g,504350
계피가루0.2g,504351
건멸치2.5,504352
맛술15,504353
레몬즙2,504354
두반장1,504355
모짜렐라치즈7g,504356
흰후춧가루적당량[소스]잣3g,504357
소금적당량[쇠고기밑간]간장2g,504358
통후추적당량,504359
샐러리다진것2g,504360
돼지호박12g,504361
계란7,504362
청양고추2.5,504363
간양파3,504364
대파5)소스:간장4.5,504365
참기름2양념장:물25,504366
통깨0.5,504367
후춧가루적당량[양념장]간장2g,504368
굴소스3g,504369
도미살30g,504370
맛술2g,504371
다진양파14g,504372
마늘15,504373
소금0.2g[소스소개]간장2g,504374
레몬즙7g,504375
달걀38.5g,504376
로즈마리2.5g,504377
겨자0.5g,504378
밀가루40g,504379
물40.5g,504380
파슬리다진것0.4g,504381
달걀55g,504382
달걀4g,504383
팽이버섯3g,504384
식용유0.7,504385
로즈마리마다진것0.5g,504386
참기름0.6g,504387
게피0.5g,504388
영콘15g,504389
바질2g,504390
양파다진것7g,504391
그릭요거트,504392
마스카르포네치즈,504393
귤,504394
녹말가루5g,504395
함초가루3g,504396
계란노른자5g,504397
후추0.5g,504398
달걀1.0g,504399
대추0.1g,504400
호두94g,504401
찐고구마,504402
물30m,504403
먹물가루30g,504404
병아리콩삶은물,504405
간생강 약,504406
소고기다시다 약,504407
간 배 5컵 - 배2개 + 물,504408
